Latitude,Longitude,Elevation
10029.36,13679.91,606.0027694472016
10043.87,13679.91,605.9890843908145
10058.38,13679.91,605.9845921064878
10072.89,13679.91,605.9872348305498
10087.4,13679.91,606.0069405113762
10101.91,13679.91,606.0058063487277
10116.42,13679.91,606.0010932737811
10130.93,13679.91,606.0010919656258
10145.44,13679.91,605.9977935647267
10159.95,13679.91,606.0244893013528
10174.46,13679.91,606.0962747126175
10188.97,13679.91,606.1160808841075
10203.48,13679.91,606.1420315793298
10217.99,13679.91,606.1764040897675
10232.5,13679.91,606.1694829742115
10247.01,13679.91,606.2687561533158
10261.52,13679.91,606.3555294865196
10276.03,13679.91,606.4069178568301
10290.54,13679.91,606.4523607873307
10305.05,13679.91,606.4899829153619
10319.56,13679.91,606.5191859048575
10334.07,13679.91,606.3991027626745
10348.58,13679.91,606.508551016587
10363.09,13679.91,606.4863165096539
10377.6,13679.91,606.4752415140101
10392.11,13679.91,606.4662672639963
10406.62,13679.91,606.4183485407475
10421.13,13679.91,606.3649469858549
10435.64,13679.91,606.306366729848
10450.15,13679.91,606.1688176570889
10464.66,13679.91,606.1040155041164
10479.17,13679.91,606.0310785544159
10493.68,13679.91,605.9571902598443
10508.19,13679.91,605.8978980364963
10522.7,13679.91,605.8694547387373
10537.21,13679.91,605.8764233401889
10551.72,13679.91,605.8026369550104
10566.23,13679.91,605.8859257239674
10580.74,13679.91,605.7260209486276
10595.25,13679.91,605.7830421875124
10609.76,13679.91,605.6993152198557
10624.27,13679.91,605.7392381602552
10638.78,13679.91,605.7575803322784
10653.29,13679.91,605.7347714395028
10667.8,13679.91,605.7132383851995
10682.31,13679.91,605.6296804411966
10696.82,13679.91,605.5961490331182
10711.33,13679.91,605.572243729089
10725.84,13679.91,605.485282300751
10740.35,13679.91,605.4301179651693
10754.86,13679.91,605.4698057108081
10769.369999999999,13679.91,605.4590138730956
10783.88,13679.91,605.4343547595992
10798.39,13679.91,605.4021821354146
10812.9,13679.91,605.3558681385463
10827.41,13679.91,605.3641778187451
10841.92,13679.91,605.4326468086878
10856.43,13679.91,605.5364400165622
10870.94,13679.91,605.5740833309545
10885.45,13679.91,605.5232851405985
10899.96,13679.91,605.4868890534926
10914.47,13679.91,605.4199288943651
10928.98,13679.91,605.3473617897831
10943.49,13679.91,605.1242581073799
9507.0,13665.7,609.0199612225864
9521.51,13665.7,609.05904708596
9536.02,13665.7,608.9675966410362
9550.53,13665.7,608.7890188951787
9565.04,13665.7,608.5920221988645
9579.55,13665.7,608.5680795505936
9594.06,13665.7,608.475017679704
9608.57,13665.7,608.4566423738764
9623.08,13665.7,608.4251713994645
9637.59,13665.7,608.4261103125253
9652.1,13665.7,608.4081993537148
9666.61,13665.7,608.3461899825763
9681.12,13665.7,608.3361022815054
9695.63,13665.7,608.2890698877868
9710.14,13665.7,608.060224531643
9724.65,13665.7,607.9913630436644
9739.16,13665.7,607.9182134815574
9753.67,13665.7,608.0182844053496
9768.18,13665.7,608.0429822569224
9782.69,13665.7,607.7399067934404
9797.2,13665.7,607.6264459443014
9811.71,13665.7,607.4940652790178
9826.22,13665.7,607.2461858776174
9840.73,13665.7,607.0565056822887
9855.24,13665.7,606.7836514478397
9869.75,13665.7,606.6088980966866
9884.26,13665.7,606.6022799253827
9898.77,13665.7,606.6026729046132
9913.28,13665.7,606.5651659255665
9927.79,13665.7,606.4960198376733
9942.3,13665.7,606.3353053932566
9956.81,13665.7,605.9183858346804
9971.32,13665.7,605.8145436620584
9985.83,13665.7,605.7448229290051
10000.34,13665.7,605.8205749643603
10014.85,13665.7,605.7997264515292
10029.36,13665.7,605.7986557653147
10043.87,13665.7,605.8142876916472
10058.38,13665.7,605.8445368562815
10072.89,13665.7,605.8889660699522
10087.4,13665.7,605.947854713783
10101.91,13665.7,605.9951319817001
10116.42,13665.7,605.9377345502481
10130.93,13665.7,605.8810206214612
10145.44,13665.7,605.8492107288466
10159.95,13665.7,605.8406176403324
10174.46,13665.7,605.8491081049779
10188.97,13665.7,605.9509301952601
10203.48,13665.7,606.0906282026606
10217.99,13665.7,606.132183776512
10232.5,13665.7,606.1240561490558
10247.01,13665.7,606.1671579015739
10261.52,13665.7,606.3110994355843
10276.03,13665.7,606.3616742145427
10290.54,13665.7,606.4072948884443
10305.05,13665.7,606.4467191311703
10319.56,13665.7,606.4786947067804
10334.07,13665.7,606.3454636274023
10348.58,13665.7,606.4673729943345
10363.09,13665.7,606.4423095960361
10377.6,13665.7,606.4322254853308
10392.11,13665.7,606.4177236364349
10406.62,13665.7,606.3643380388546
10421.13,13665.7,606.3022966724628
10435.64,13665.7,606.2069416858186
10450.15,13665.7,606.0729387118856
10464.66,13665.7,605.9850109260453
10479.17,13665.7,605.884163696837
10493.68,13665.7,605.7807932034605
10508.19,13665.7,605.6994227117274
10522.7,13665.7,605.6699483549314
10537.21,13665.7,605.7008931688817
10551.72,13665.7,605.6647296248478
10566.23,13665.7,605.7807068716627
10580.74,13665.7,605.6060127842711
10595.25,13665.7,605.6840844336338
10609.76,13665.7,605.596779368205
10624.27,13665.7,605.6551510353909
10638.78,13665.7,605.6713320727281
10653.29,13665.7,605.642647290891
10667.8,13665.7,605.6103599550074
10682.31,13665.7,605.5140854199822
10696.82,13665.7,605.4686669952763
10711.33,13665.7,605.4476952444677
10725.84,13665.7,605.1807504726137
10740.35,13665.7,605.3805807301021
10754.86,13665.7,605.1511670900336
10769.369999999999,13665.7,605.1410743731102
10783.88,13665.7,605.1200950328263
10798.39,13665.7,605.0920031099574
10812.9,13665.7,605.0734724275775
10827.41,13665.7,605.1028934642627
10841.92,13665.7,605.2088664674814
10856.43,13665.7,605.3801718270691
10870.94,13665.7,605.4425152202969
10885.45,13665.7,605.3970644403556
10899.96,13665.7,605.3473180549715
10914.47,13665.7,605.2871080402145
10928.98,13665.7,605.2584137809517
10943.49,13665.7,605.1290940586595
9507.0,13651.49,608.8152663755673
9521.51,13651.49,608.8158189579405
9536.02,13651.49,608.7431701051553
9550.53,13651.49,608.6170098057311
9565.04,13651.49,608.4805395481116
9579.55,13651.49,608.4744048984604
9594.06,13651.49,608.3817580243675
9608.57,13651.49,608.313814482349
9623.08,13651.49,608.3054408296649
9637.59,13651.49,608.314297968864
9652.1,13651.49,608.2386271594892
9666.61,13651.49,608.2565353162315
9681.12,13651.49,608.2606866305908
9695.63,13651.49,608.0554390284549
9710.14,13651.49,608.0229764494311
9724.65,13651.49,607.9783435931478
9739.16,13651.49,607.9456343256696
9753.67,13651.49,607.9201683729829
9768.18,13651.49,607.7400120933016
9782.69,13651.49,607.6428769815459
9797.2,13651.49,607.5292810427161
9811.71,13651.49,607.2846499039179
9826.22,13651.49,607.1133265911219
9840.73,13651.49,606.9955132823195
9855.24,13651.49,606.7379361055166
9869.75,13651.49,606.5704339436766
9884.26,13651.49,606.5683992432012
9898.77,13651.49,606.5606886768412
9913.28,13651.49,606.5201574615519
9927.79,13651.49,606.4489025792323
9942.3,13651.49,606.2821233446181
9956.81,13651.49,605.8601158673205
9971.32,13651.49,605.759650896125
9985.83,13651.49,605.6906211210943
10000.34,13651.49,605.7700114671692
10014.85,13651.49,605.7473918835448
10029.36,13651.49,605.7446111760261
10043.87,13651.49,605.7586373441411
10058.38,13651.49,605.7872258622907
10072.89,13651.49,605.8288654804286
10087.4,13651.49,605.877703292915
10101.91,13651.49,605.9003640016782
10116.42,13651.49,605.8491611479512
10130.93,13651.49,605.77463019364
10145.44,13651.49,605.7261674307489
10159.95,13651.49,605.7141842771216
10174.46,13651.49,605.7299295863149
10188.97,13651.49,605.7590094032187
10203.48,13651.49,605.9761253107074
10217.99,13651.49,606.0245830074109
10232.5,13651.49,606.072535922137
10247.01,13651.49,606.119794533127
10261.52,13651.49,606.1656543466858
10276.03,13651.49,606.2824848810026
10290.54,13651.49,606.3698545126149
10305.05,13651.49,606.4056325593184
10319.56,13651.49,606.4401422982584
10334.07,13651.49,606.2947525281206
10348.58,13651.49,606.4284837920942
10363.09,13651.49,606.4004987583197
10377.6,13651.49,606.3911392666145
10392.11,13651.49,606.3699199550474
10406.62,13651.49,606.3103664165723
10421.13,13651.49,606.1235325031913
10435.64,13651.49,606.047112679829
10450.15,13651.49,605.9548938716812
10464.66,13651.49,605.9247799873275
10479.17,13651.49,605.7296957732756
10493.68,13651.49,605.5811717917907
10508.19,13651.49,605.4554564311564
10522.7,13651.49,605.4146943283874
10537.21,13651.49,605.4619786883396
10551.72,13651.49,605.5113394692056
10566.23,13651.49,605.6663916193838
10580.74,13651.49,605.4957755733889
10595.25,13651.49,605.5911469078987
10609.76,13651.49,605.5018306921756
10624.27,13651.49,605.454215877791
10638.78,13651.49,605.4624643810192
10653.29,13651.49,605.4183074281791
10667.8,13651.49,605.278003179892
10682.31,13651.49,605.2277746899227
10696.82,13651.49,605.2333259649478
10711.33,13651.49,605.1142239989161
10725.84,13651.49,605.092848843156
10740.35,13651.49,605.1256307269039
10754.86,13651.49,605.0486583080556
10769.369999999999,13651.49,605.0285544220419
10783.88,13651.49,604.9944835607481
10798.39,13651.49,604.9411870463287
10812.9,13651.49,604.8718349091033
10827.41,13651.49,604.8332321936045
10841.92,13651.49,604.9291228280258
10856.43,13651.49,605.1196860363257
10870.94,13651.49,605.2396407937822
10885.45,13651.49,605.2705071960462
10899.96,13651.49,605.2620060033681
10914.47,13651.49,605.2319112083271
10928.98,13651.49,605.1825290492993
10943.49,13651.49,605.1261052589398
9507.0,13637.28,608.6291388737968
9521.51,13637.28,608.6108481266704
9536.02,13637.28,608.4248358359569
9550.53,13637.28,608.4610464185803
9565.04,13637.28,608.3624388888624
9579.55,13637.28,608.2869696025901
9594.06,13637.28,608.3023842181507
9608.57,13637.28,608.2066520684053
9623.08,13637.28,608.1756822510322
9637.59,13637.28,608.1848613900892
9652.1,13637.28,608.2323561323559
9666.61,13637.28,608.035046906316
9681.12,13637.28,607.9326644267569
9695.63,13637.28,607.9877463931211
9710.14,13637.28,607.9631853064218
9724.65,13637.28,607.9250745357517
9739.16,13637.28,607.8863399995611
9753.67,13637.28,607.8431312851735
9768.18,13637.28,607.6214683645479
9782.69,13637.28,607.521788073474
9797.2,13637.28,607.412821043496
9811.71,13637.28,607.1077391291781
9826.22,13637.28,607.0115314933444
9840.73,13637.28,606.8170275864152
9855.24,13637.28,606.605940112124
9869.75,13637.28,606.5004822341568
9884.26,13637.28,606.4949875141788
9898.77,13637.28,606.4623762883211
9913.28,13637.28,606.3945906972881
9927.79,13637.28,606.3753820104962
9942.3,13637.28,606.0127376041423
9956.81,13637.28,605.7755674199652
9971.32,13637.28,605.6851259087994
9985.83,13637.28,605.6205965097234
10000.34,13637.28,605.7061578703056
10014.85,13637.28,605.682287869858
10029.36,13637.28,605.6772272154216
10043.87,13637.28,605.6873976468974
10058.38,13637.28,605.7086937619192
10072.89,13637.28,605.7353449044342
10087.4,13637.28,605.7553680680543
10101.91,13637.28,605.7460555096586
10116.42,13637.28,605.6887163383697
10130.93,13637.28,605.6077790669001
10145.44,13637.28,605.5543587042588
10159.95,13637.28,605.5536048386085
10174.46,13637.28,605.5914672909413
10188.97,13637.28,605.6429392216957
10203.48,13637.28,605.7574842939853
10217.99,13637.28,605.959028536605
10232.5,13637.28,606.018092359266
10247.01,13637.28,606.0719225781895
10261.52,13637.28,606.1212844481086
10276.03,13637.28,606.1663490084363
10290.54,13637.28,606.2570202281212
10305.05,13637.28,606.3723954993368
10319.56,13637.28,606.4036975080741
10334.07,13637.28,606.2474208044986
10348.58,13637.28,606.3923265264627
10363.09,13637.28,606.3615684369008
10377.6,13637.28,606.3529815439028
10392.11,13637.28,606.3249384114662
10406.62,13637.28,606.2345670193467
10421.13,13637.28,606.1625381985676
10435.64,13637.28,606.0743847050152
10450.15,13637.28,605.9644705421597
10464.66,13637.28,605.825443834654
10479.17,13637.28,605.650139309909
10493.68,13637.28,605.397228981268
10508.19,13637.28,605.2050139976195
10522.7,13637.28,605.1367288114527
10537.21,13637.28,605.2561475068657
10551.72,13637.28,605.4268556444837
10566.23,13637.28,605.5649060963267
10580.74,13637.28,605.4042683278235
10595.25,13637.28,605.5105276792149
10609.76,13637.28,605.3995117344396
10624.27,13637.28,605.3794353424346
10638.78,13637.28,605.3432124979112
10653.29,13637.28,605.1347344081253
10667.8,13637.28,605.095585679807
10682.31,13637.28,605.0609717197069
10696.82,13637.28,605.0761014315054
10711.33,13637.28,605.0514742990965
10725.84,13637.28,605.0286261857158
10740.35,13637.28,605.0476094701559
10754.86,13637.28,604.9656673442721
10769.369999999999,13637.28,604.9342965200113
10783.88,13637.28,604.8902405181329
10798.39,13637.28,604.8180622116987
10812.9,13637.28,604.6944483057326
10827.41,13637.28,604.5445585379249
10841.92,13637.28,604.5884526146313
10856.43,13637.28,604.8824378734549
10870.94,13637.28,605.0601346332139
10885.45,13637.28,605.1460035293306
10899.96,13637.28,605.1777797009412
10914.47,13637.28,605.1793116276007
10928.98,13637.28,605.1624453432371
10943.49,13637.28,605.1386175013798
9507.0,13623.07,608.4720738264659
9521.51,13623.07,608.4458672178976
9536.02,13623.07,608.259038787699
9550.53,13623.07,608.3320014426802
9565.04,13623.07,608.2630334742587
9579.55,13623.07,608.2012028753949
9594.06,13623.07,608.155996843539
9608.57,13623.07,608.1736117800274
9623.08,13623.07,608.1512929004545
9637.59,13623.07,608.1451775844645
9652.1,13623.07,608.036921656724
9666.61,13623.07,607.8049943497098
9681.12,13623.07,607.8787411956798
9695.63,13623.07,607.6723964097652
9710.14,13623.07,607.5976295541624
9724.65,13623.07,607.5331083369533
9739.16,13623.07,607.465023479034
9753.67,13623.07,607.3855315605066
9768.18,13623.07,607.1164283445829
9782.69,13623.07,607.0073926392823
9797.2,13623.07,607.1204859713013
9811.71,13623.07,606.9536926694327
9826.22,13623.07,606.8847893318964
9840.73,13623.07,606.520634679592
9855.24,13623.07,606.5134747383573
9869.75,13623.07,606.3266625021162
9884.26,13623.07,606.3257716200553
9898.77,13623.07,606.3426473421225
9913.28,13623.07,606.0950487583855
9927.79,13623.07,605.8441888026587
9942.3,13623.07,605.5860393780154
9956.81,13623.07,605.42327234389
9971.32,13623.07,605.5934020476467
9985.83,13623.07,605.2640968210812
10000.34,13623.07,605.3452846308287
10014.85,13623.07,605.6024072458322
10029.36,13623.07,605.594787557769
10043.87,13623.07,605.6002293329393
10058.38,13623.07,605.6126365164947
10072.89,13623.07,605.6230002903947
10087.4,13623.07,605.3947056675097
10101.91,13623.07,605.4318203992501
10116.42,13623.07,605.4983638451087
10130.93,13623.07,605.3936530890281
10145.44,13623.07,605.3330459777935
10159.95,13623.07,605.3638766793841
10174.46,13623.07,605.4442374834333
10188.97,13623.07,605.5275518950463
10203.48,13623.07,605.6656095320843
10217.99,13623.07,605.894265552529
10232.5,13623.07,605.965185737987
10247.01,13623.07,606.026219761227
10261.52,13623.07,606.0797436462058
10276.03,13623.07,606.127132106181
10290.54,13623.07,606.2204767146195
10305.05,13623.07,606.2597527824821
10319.56,13623.07,606.3747739123756
10334.07,13623.07,606.0985047933102
10348.58,13623.07,606.3593332415047
10363.09,13623.07,606.3262365587875
10377.6,13623.07,606.3188056401123
10392.11,13623.07,606.2571754604501
10406.62,13623.07,606.1945836318819
10421.13,13623.07,606.1186435026668
10435.64,13623.07,606.0251030870133
10450.15,13623.07,605.9078973798189
10464.66,13623.07,605.7589494521455
10479.17,13623.07,605.5692302370686
10493.68,13623.07,605.296040884868
10508.19,13623.07,605.0612511558783
10522.7,13623.07,604.9472341341361
10537.21,13623.07,605.1398972089528
10551.72,13623.07,605.3446015028231
10566.23,13623.07,605.499435146485
10580.74,13623.07,605.3362042017468
10595.25,13623.07,605.3347185125776
10609.76,13623.07,605.3354631393265
10624.27,13623.07,605.3149977302156
10638.78,13623.07,605.2781924113231
10653.29,13623.07,605.0784437827235
10667.8,13623.07,605.0445078520639
10682.31,13623.07,605.0181618591655
10696.82,13623.07,605.0342143101353
10711.33,13623.07,605.0208301196799
10725.84,13623.07,604.9986602123878
10740.35,13623.07,604.9914356852164
10754.86,13623.07,604.8976159896979
10769.369999999999,13623.07,604.8515198931022
10783.88,13623.07,604.805500760387
10798.39,13623.07,604.7419018888392
10812.9,13623.07,604.6432364809478
10827.41,13623.07,604.4661758472934
10841.92,13623.07,604.5263030350668
10856.43,13623.07,604.7863971772379
10870.94,13623.07,604.9457129103823
10885.45,13623.07,605.0485856147016
10899.96,13623.07,605.1031596353065
10914.47,13623.07,605.1273522028852
10928.98,13623.07,605.1330127715786
10943.49,13623.07,605.1294660422762
9507.0,13608.86,608.3416359274324
9521.51,13608.86,608.312357482075
9536.02,13608.86,608.1275041527522
9550.53,13608.86,608.2247450989455
9565.04,13608.86,608.1778381978763
9579.55,13608.86,608.1369164548406
9594.06,13608.86,608.1074721069891
9608.57,13608.86,608.0866746776683
9623.08,13608.86,608.0717523385964
9637.59,13608.86,608.0099275516205
9652.1,13608.86,607.9063838364715
9666.61,13608.86,607.8793107685784
9681.12,13608.86,607.685577638107
9695.63,13608.86,607.5854214698069
9710.14,13608.86,607.4910292109182
9724.65,13608.86,607.3983902609918
9739.16,13608.86,607.3043517336233
9753.67,13608.86,607.2045133361296
9768.18,13608.86,606.9210387489736
9782.69,13608.86,606.8178270579323
9797.2,13608.86,606.586958359004
9811.71,13608.86,606.3822611926774
9826.22,13608.86,606.354091752125
9840.73,13608.86,606.378263718363
9855.24,13608.86,606.3915097039411
9869.75,13608.86,606.1904936337805
9884.26,13608.86,606.188628515577
9898.77,13608.86,606.2042216790563
9913.28,13608.86,605.9322332070918
9927.79,13608.86,605.664824924591
9942.3,13608.86,605.415714020887
9956.81,13608.86,605.3201652707024
9971.32,13608.86,605.2058790383659
9985.83,13608.86,605.1968270443064
10000.34,13608.86,605.1475609321859
10014.85,13608.86,605.2066737808601
10029.36,13608.86,605.4957441284747
10043.87,13608.86,605.4977420513693
10058.38,13608.86,605.5044661695143
10072.89,13608.86,605.2758557199073
10087.4,13608.86,605.2153548744092
10101.91,13608.86,605.2095835822763
10116.42,13608.86,605.2062290195325
10130.93,13608.86,605.1913101711498
10145.44,13608.86,605.1038639662255
10159.95,13608.86,605.1871090435002
10174.46,13608.86,605.3185114391331
10188.97,13608.86,605.4300975002877
10203.48,13608.86,605.5173193209417
10217.99,13608.86,605.43788418817
10232.5,13608.86,605.640447858708
10247.01,13608.86,605.6905972396498
10261.52,13608.86,605.7352897591314
10276.03,13608.86,605.7757241038128
10290.54,13608.86,606.1874476720524
10305.05,13608.86,606.2284186711762
10319.56,13608.86,606.2633038778501
10334.07,13608.86,606.0571633389168
10348.58,13608.86,605.4819361591581
10363.09,13608.86,605.648932436833
10377.6,13608.86,605.6833833460341
10392.11,13608.86,605.6793136415987
10406.62,13608.86,605.6258180795093
10421.13,13608.86,605.6054505406994
10435.64,13608.86,605.5700065410673
10450.15,13608.86,605.5158090587967
10464.66,13608.86,605.6516526954282
10479.17,13608.86,605.4884410792158
10493.68,13608.86,605.3028232114359
10508.19,13608.86,605.1018105557422
10522.7,13608.86,605.0488948432866
10537.21,13608.86,605.1498679642337
10551.72,13608.86,605.2961188601626
10566.23,13608.86,605.3126681593375
10580.74,13608.86,605.3688338067893
10595.25,13608.86,605.2866946779427
10609.76,13608.86,605.2833931369523
10624.27,13608.86,605.2606070970168
10638.78,13608.86,605.2226564988067
10653.29,13608.86,605.0308415057771
10667.8,13608.86,605.0028356924823
10682.31,13608.86,604.987671032937
10696.82,13608.86,605.0153335414458
10711.33,13608.86,605.0308032639723
10725.84,13608.86,605.007747995923
10740.35,13608.86,604.8760724687804
10754.86,13608.86,604.875638793924
10769.369999999999,13608.86,604.7630742768553
10783.88,13608.86,604.7208361291666
10798.39,13608.86,604.5854261351213
10812.9,13608.86,604.5694567529566
10827.41,13608.86,604.5546348998837
10841.92,13608.86,604.5953938435098
10856.43,13608.86,604.6963407364352
10870.94,13608.86,604.8013733744465
10885.45,13608.86,604.9846778550302
10899.96,13608.86,605.0412964796461
10914.47,13608.86,605.0780072459002
10928.98,13608.86,605.0979257106617
10943.49,13608.86,605.1076245826478
9507.0,13594.65,608.2324909415962
9521.51,13594.65,608.2012449034142
9536.02,13594.65,608.0201302211965
9550.53,13594.65,608.13071782557
9565.04,13594.65,608.0991342358456
9579.55,13594.65,608.0721962887839
9594.06,13594.65,607.9360480460754
9608.57,13594.65,607.9666191519142
9623.08,13594.65,607.9341241316146
9637.59,13594.65,607.874184655582
9652.1,13594.65,607.8276833730082
9666.61,13594.65,607.6700991459022
9681.12,13594.65,607.5460156694716
9695.63,13594.65,607.3613077079194
9710.14,13594.65,607.1871828917604
9724.65,13594.65,607.0563604662389
9739.16,13594.65,606.935269246076
9753.67,13594.65,606.8178316170084
9768.18,13594.65,606.5504928106113
9782.69,13594.65,606.4584856303038
9797.2,13594.65,606.2110683399321
9811.71,13594.65,606.1773722393353
9826.22,13594.65,606.170933676327
9840.73,13594.65,606.410605180909
9855.24,13594.65,606.2448810955373
9869.75,13594.65,605.8033835948788
9884.26,13594.65,605.8124818479212
9898.77,13594.65,606.0567591074732
9913.28,13594.65,605.7729131801239
9927.79,13594.65,605.4875654725188
9942.3,13594.65,605.2433528263656
9956.81,13594.65,605.160115666857
9971.32,13594.65,605.0814178182076
9985.83,13594.65,605.0527992966025
10000.34,13594.65,605.0024002794322
10014.85,13594.65,604.9748805894288
10029.36,13594.65,605.3775018875276
10043.87,13594.65,605.3787818584157
10058.38,13594.65,605.096033654381
10072.89,13594.65,605.0162315667628
10087.4,13594.65,605.0538059312228
10101.91,13594.65,605.0687316119902
10116.42,13594.65,605.0570378744617
10130.93,13594.65,605.0226892097046
10145.44,13594.65,604.9926057814575
10159.95,13594.65,605.0236414257396
10174.46,13594.65,605.0591886490862
10188.97,13594.65,605.0856837324227
10203.48,13594.65,605.1037949435294
10217.99,13594.65,605.2635944746257
10232.5,13594.65,605.4664053955487
10247.01,13594.65,605.5044342906125
10261.52,13594.65,605.5368121808273
10276.03,13594.65,605.5645861450067
10290.54,13594.65,606.0349264304109
10305.05,13594.65,605.4667396461866
10319.56,13594.65,605.4940246898027
10334.07,13594.65,605.3474713110279
10348.58,13594.65,605.4267333619105
10363.09,13594.65,605.4397661433898
10377.6,13594.65,605.4473387775013
10392.11,13594.65,605.4379246073682
10406.62,13594.65,605.440347856384
10421.13,13594.65,605.4314401058028
10435.64,13594.65,605.4095550176781
10450.15,13594.65,605.3731473492948
10464.66,13594.65,605.3214205141225
10479.17,13594.65,605.6016524062483
10493.68,13594.65,605.4321970568898
10508.19,13594.65,605.2163020295395
10522.7,13594.65,605.2435309065257
10537.21,13594.65,605.2992774401251
10551.72,13594.65,605.3562994549685
10566.23,13594.65,605.2131543397455
10580.74,13594.65,605.2404327162538
10595.25,13594.65,605.2503796798275
10609.76,13594.65,605.2409948766168
10624.27,13594.65,605.21481159846
10638.78,13594.65,605.1754601636927
10653.29,13594.65,604.9884373945366
10667.8,13594.65,604.9640682684368
10682.31,13594.65,604.9553817576322
10696.82,13594.65,604.9912679609588
10711.33,13594.65,605.0257463237393
10725.84,13594.65,605.001815668179
10740.35,13594.65,604.8262295306481
10754.86,13594.65,604.5879849369311
10769.369999999999,13594.65,604.413495627182
10783.88,13594.65,604.3658582119812
10798.39,13594.65,604.506214179382
10812.9,13594.65,604.5346194079068
10827.41,13594.65,604.5678712364227
10841.92,13594.65,604.6157779450789
10856.43,13594.65,604.6845803209235
10870.94,13594.65,604.760612577418
10885.45,13594.65,604.6190288632348
10899.96,13594.65,604.6120645302468
10914.47,13594.65,604.6274171569775
10928.98,13594.65,604.6348601507393
10943.49,13594.65,604.6363558630974
9507.0,13580.44,608.1402815817173
9521.51,13580.44,608.1061690718014
9536.02,13580.44,607.9314091229274
9550.53,13580.44,608.0436284996883
9565.04,13580.44,608.0224841657268
9579.55,13580.44,607.8723113644205
9594.06,13580.44,607.788347700127
9608.57,13580.44,607.7787220020141
9623.08,13580.44,607.7749919393854
9637.59,13580.44,607.784660345954
9652.1,13580.44,607.7971867014443
9666.61,13580.44,607.6738786473076
9681.12,13580.44,607.3456681506614
9695.63,13580.44,607.0764407937604
9710.14,13580.44,606.871163546137
9724.65,13580.44,606.6974843617919
9739.16,13580.44,606.544346480495
9753.67,13580.44,606.401334151012
9768.18,13580.44,606.113518497961
9782.69,13580.44,606.0170473453946
9797.2,13580.44,606.1542565188576
9811.71,13580.44,605.9471551818763
9826.22,13580.44,605.9624971471001
9840.73,13580.44,606.004900047651
9855.24,13580.44,605.8503837288594
9869.75,13580.44,605.6545503733677
9884.26,13580.44,605.6652450941166
9898.77,13580.44,605.6566829461223
9913.28,13580.44,605.3846118898181
9927.79,13580.44,605.3179110096161
9942.3,13580.44,605.0752230924213
9956.81,13580.44,604.9968343901826
9971.32,13580.44,604.9186226935183
9985.83,13580.44,604.8938653155902
10000.34,13580.44,604.8395114996187
10014.85,13580.44,604.8062082705906
10029.36,13580.44,604.8943828912791
10043.87,13580.44,604.7410962001028
10058.38,13580.44,604.7827118930727
10072.89,13580.44,604.8409645261921
10087.4,13580.44,604.8945345425228
10101.91,13580.44,604.9378864861048
10116.42,13580.44,604.9679443953887
10130.93,13580.44,604.9843345217392
10145.44,13580.44,604.9905162034623
10159.95,13580.44,604.9955438765961
10174.46,13580.44,605.004185150981
10188.97,13580.44,605.0147398668661
10203.48,13580.44,605.0251840570268
10217.99,13580.44,604.611885801562
10232.5,13580.44,604.6684231629938
10247.01,13580.44,604.6093433150639
10261.52,13580.44,604.5529893545853
10276.03,13580.44,604.5006822926705
10290.54,13580.44,605.2078026390043
10305.05,13580.44,605.1070511526334
10319.56,13580.44,604.6240495930027
10334.07,13580.44,604.966954301598
10348.58,13580.44,604.483680955513
10363.09,13580.44,604.5411507000529
10377.6,13580.44,604.5986017063625
10392.11,13580.44,605.0598149400612
10406.62,13580.44,605.3511950369835
10421.13,13580.44,605.355577298579
10435.64,13580.44,605.348239901902
10450.15,13580.44,605.328718913576
10464.66,13580.44,605.2976113263686
10479.17,13580.44,605.329350186628
10493.68,13580.44,605.3918267191698
10508.19,13580.44,605.329142764365
10522.7,13580.44,605.373628591457
10537.21,13580.44,605.2539288746589
10551.72,13580.44,605.2622657740378
10566.23,13580.44,605.2111898479658
10580.74,13580.44,605.222508263851
10595.25,13580.44,605.2218028485242
10609.76,13580.44,604.9671855118085
10624.27,13580.44,604.9302083795133
10638.78,13580.44,604.8918981434525
10653.29,13580.44,604.8214632763317
10667.8,13580.44,604.7333125486878
10682.31,13580.44,604.7906295536526
10696.82,13580.44,604.8681137700406
10711.33,13580.44,604.8645156350627
10725.84,13580.44,604.8399418541694
10740.35,13580.44,604.6868605386273
10754.86,13580.44,604.4249519839784
10769.369999999999,13580.44,604.2375682656191
10783.88,13580.44,604.1944825573212
10798.39,13580.44,604.2577704254874
10812.9,13580.44,604.4411670464401
10827.41,13580.44,604.5149732363743
10841.92,13580.44,604.583990678725
10856.43,13580.44,604.6526633229597
10870.94,13580.44,604.4945278050494
10885.45,13580.44,604.474091285402
10899.96,13580.44,604.4943470990441
10914.47,13580.44,604.506849810895
10928.98,13580.44,604.5135138040253
10943.49,13580.44,604.5158378579313
9507.0,13566.23,608.0629029710872
9521.51,13566.23,608.0245094926894
9536.02,13566.23,607.8608987957243
9550.53,13566.23,607.9611254512546
9565.04,13566.23,607.824493053403
9579.55,13566.23,607.7421107830482
9594.06,13566.23,607.7190331700444
9608.57,13566.23,607.7075870508904
9623.08,13566.23,607.614497160849
9637.59,13566.23,607.6396339766524
9652.1,13566.23,607.6354562055348
9666.61,13566.23,607.5329331987795
9681.12,13566.23,607.1870380728146
9695.63,13566.23,606.9028696914359
9710.14,13566.23,606.6936628380125
9724.65,13566.23,606.5149671330032
9739.16,13566.23,606.3546887010194
